label,concurrency,worker,session_id,variant,call_index,kind,prompt_tokens,reuse_tokens,output_tokens,t_start_s,ttft_ms,e2e_ms,itl_ms_mean,server_prompt_tokens,server_output_tokens,server_cached_tokens,error
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,8,agent,2005,1866,24,13.112100844999986,904.0304169998308,1504.8150309999073,26.096607043477295,2005,24,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,4,agent,1621,1520,23,14.712350480999703,604.9630070001513,2191.378953000367,72.08420927273355,1621,23,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,9,agent,2122,2001,21,14.775290085999586,1585.632454000006,2142.604375999781,27.83420019998175,2122,21,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,10,agent,2284,2118,23,17.09340586899998,1120.1014850003048,1676.0464480003066,25.254586590893847,2284,23,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,11,agent,2429,2280,24,18.958966935999797,1865.9171199997218,2769.8716830000194,39.28409239130775,2429,24,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,12,agent,2521,2425,30,21.90397587299958,1358.7474099999781,2243.0735490002007,30.477254896548654,2521,30,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,5,agent,1980,1617,62,18.969461267999577,2102.1783890000734,5177.755301000161,50.41285773770559,1980,62,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,13,agent,2710,2517,24,24.63611695999998,1487.331083999834,3144.706097999915,72.04031834781627,2710,24,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,6,agent,2123,1976,23,25.321987847999935,1805.8292509999774,2479.6926979997806,30.614207636352315,2123,23,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,14,agent,2864,2706,25,27.962152803999743,1638.1533530002343,3662.435809999806,84.31804999999788,2864,25,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,7,agent,2482,2119,62,28.363408724999772,2543.749035000019,6242.446414999904,60.62840175409888,2482,62,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,8,agent,2625,2478,23,35.25647123099998,1463.8505330003682,2201.8790300003275,33.519217909088184,2625,23,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,15,agent,3046,2860,106,31.861088495999866,1869.036830999903,6364.678607999849,42.81265404762009,3046,106,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,16,agent,3177,3042,30,38.60347267499992,1952.2100910003246,4673.491295000076,93.82150717241028,3177,30,,
prefix-cache-off/full,2,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,17,agent,3288,3173,15,43.6784678439999,2103.8914330001717,2601.1390550002034,35.48375471427789,3288,15,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,9,agent,2984,2621,62,38.73786014499956,3596.606565000002,7594.735677000244,65.53660227869155,2984,62,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,0,agent,711,578,21,46.28093611599979,243.5265320000326,758.7488020003548,25.736837249996825,711,21,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,1,agent,991,707,23,47.26526599199997,292.0659979999982,1740.831624999828,65.83282559090135,991,23,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,10,agent,3127,2980,23,48.06108544899962,1942.547081000157,2975.618389000374,46.93933868181623,3127,23,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,2,agent,1153,987,24,49.182794205999926,1224.0523089999442,1912.0253480000429,29.898780826086927,1153,24,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,3,agent,1415,1149,25,51.654162040999836,515.0809839997237,1143.801159999839,26.184649583342434,1415,25,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,4,agent,1487,1411,52,53.11764378099997,564.9274300003526,4493.387798000185,77.01841164705412,1487,52,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,11,agent,3486,3123,62,53.13266931699991,2874.676804000046,5365.916755999933,40.83323777049522,3486,62,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,5,agent,1560,1483,24,57.87354823099986,624.3681890000516,1226.9174349999048,26.181916173913045,1560,24,,
prefix-cache-off/full,2,1,exp-full-t1/csv-report-totals__TPBnSPN,full,6,agent,1665,1556,15,60.10047113699966,2564.2289110001,3029.6230529997956,33.061675928560625,1665,15,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,12,agent,3629,3482,23,59.51633826399984,2473.950547000186,4009.5425800000157,69.78496163634935,3629,23,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,0,agent,721,578,23,63.13289401999964,264.6856950000256,3685.683096000048,155.48098663636912,721,23,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,13,agent,3988,3625,62,63.89699161599992,2920.9837270000207,5116.648132000137,35.98520808196315,3988,62,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,1,agent,926,717,60,67.43592204299966,346.5089890000854,5244.007454999974,82.99909035593188,926,60,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,14,agent,4131,3984,23,69.387560098,3197.9728609999256,4141.426228,42.860520772736976,4131,23,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,2,agent,1009,922,31,73.14869598899986,380.10581100024865,4860.767627000314,149.3409823333271,1009,31,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,15,agent,4490,4127,62,73.7569685059998,3658.889075999923,6263.969106999866,42.69746216393332,4490,62,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,3,agent,1548,1005,38,78.7110252729999,617.6892729999963,1753.0247449999479,30.676505135132274,1548,38,,
prefix-cache-off/full,2,0,exp-full-t1/billing-decimal__9BUpQ5q,full,16,agent,4633,4486,23,80.82874591699965,4383.222655999816,5333.786214000156,43.18617240910912,4633,23,,
prefix-cache-off/full,2,1,exp-full-t1/daterange-inclusive__cWK6zQt,full,4,agent,1719,1544,44,81.06398594099983,4318.016066999917,10053.292590999718,133.36609355813613,1719,44,,
